空气伽马剂量率 间隔30s  (mSv/h)
计算时间(s)
30,0
60,4.35842569766893E-06
90,5.52621073282575E-06
120,5.75387146303872E-06
150,5.80741723806864E-06
180,5.80741723806864E-06
210,5.80741723806864E-06
240,5.80741723806864E-06
270,5.80741723806864E-06
300,5.80741723806864E-06
330,5.80741723806864E-06
360,5.80741723806864E-06
390,5.80741723806864E-06
420,5.80741723806864E-06
450,5.80741723806864E-06
480,5.80741723806864E-06
510,5.80741723806864E-06
540,5.80741723806864E-06
570,5.80741723806864E-06
600,5.80741723806864E-06
630,4.61585626304711E-06
660,3.55558160277374E-06
690,3.3646098894793E-06
720,3.34101763259243E-06
750,3.34101763259243E-06
780,3.34101763259243E-06
810,3.34101763259243E-06
840,3.34101763259243E-06
870,3.34101763259243E-06
900,3.34101763259243E-06
930,3.34101763259243E-06
960,3.34101763259243E-06
990,3.34101763259243E-06
1020,3.34101763259243E-06
1050,3.34101763259243E-06
1080,3.34101763259243E-06
1110,3.34101763259243E-06
1140,3.34101763259243E-06
1170,3.34101763259243E-06
1200,3.34101763259243E-06
1230,4.59804524433014E-06
1260,6.23394907400263E-06
1290,6.41625211563867E-06
1320,6.43408900369685E-06
1350,6.43408900369685E-06
1380,6.43408900369685E-06
1410,6.43408900369685E-06
1440,6.43408900369685E-06
1470,6.43408900369685E-06
1500,6.43408900369685E-06
1530,6.43408900369685E-06
1560,6.43408900369685E-06
1590,6.43408900369685E-06
1620,6.43408900369685E-06
1650,6.43408900369685E-06
1680,6.43408900369685E-06
1710,6.43408900369685E-06
1740,6.43408900369685E-06
1770,6.43408900369685E-06
1800,6.43408900369685E-06
1830,5.66605412709407E-06
1860,4.97788016650491E-06
1890,4.88900309871657E-06
1920,4.87946101853991E-06
1950,4.87946101853991E-06
1980,4.87946101853991E-06
2010,4.87946101853991E-06
2040,4.87946101853991E-06
2070,4.87946101853991E-06
2100,4.87946101853991E-06
2130,4.87946101853991E-06
2160,4.87946101853991E-06
2190,4.87946101853991E-06
2220,4.87946101853991E-06
2250,4.87946101853991E-06
2280,4.87946101853991E-06
2310,4.87946101853991E-06
2340,4.87946101853991E-06
2370,4.87946101853991E-06
2400,4.87946101853991E-06
2430,7.36333054988991E-06
2460,6.44511661985226E-06
2490,6.4320502581834E-06
2520,6.44111585985465E-06
2550,6.4468945322815E-06
2580,6.44937541528754E-06
2610,6.45174857916296E-06
2640,6.45292664925756E-06
2670,6.45346876992265E-06
2700,6.4537567573151E-06
2730,6.45393601658064E-06
2760,6.45404421246756E-06
2790,6.45411246837861E-06
2820,6.45415715364622E-06
2850,6.45418734404268E-06
2880,6.45420621280046E-06
2910,6.45422153099891E-06
2940,6.45423266301368E-06
2970,6.45424090074796E-06
3000,6.45424715257807E-06
3030,8.28519150099632E-06
3060,1.21018416470031E-05
3090,1.20953382999394E-05
3120,1.20973130217115E-05
3150,1.20971436506304E-05
3180,1.2089448901238E-05
3210,1.2089448901238E-05
3240,1.2089448901238E-05
3270,1.2089448901238E-05
3300,1.2089448901238E-05
3330,1.2089448901238E-05
3360,1.2089448901238E-05
3390,1.2089448901238E-05
3420,1.2089448901238E-05
3450,1.2089448901238E-05
3480,1.2089448901238E-05
3510,1.2089448901238E-05
3540,1.2089448901238E-05
3570,1.2089448901238E-05
