release_num,wave_rate1,aver1,median1,fft_shape_mean1,fft_mean1,SamEn1,wave_rate2,aver2,median2,fft_shape_mean2,fft_mean2,SamEn2,wave_rate3,aver3,median3,fft_shape_mean3,fft_mean3,SamEn3,wave_rate4,aver4,median4,fft_shape_mean4,fft_mean4,SamEn4,x,y
1,0.7391717934776132,2.1001762685111793,2.1002502697451395,5.323718823922442,2.632641306854331,0.5373611773919558,0.5587431249835593,2.3153039148348493,2.347174759050795,6.082690139432277,2.6603962092828644,0.5479432867224929,0.43755075032810226,1.7261693808680654,1.8461478946090673,4.888677194512848,2.5295759699143945,0.5093402911497992,0.5424819430758703,1.2298260793548978,1.1602280857064233,5.123748323130777,1.8134252730739482,0.48550781578170077,4565,7621
2,0.4118767396562726,2.456960410352441,2.5267311878949426,5.795305502895993,3.2541187180799187,0.6279281558234695,0.5983742960900652,2.0392957282760875,2.0071291359118577,5.507782272126624,2.752724942672124,0.797287439812542,0.4722224526104938,2.503137494783091,2.438877792111543,5.415669668108167,3.803540979846827,0.4367176516122688,0.44514544724812627,2.476820257393965,2.5367545773790647,5.394068646669968,3.925719247510336,0.42121346507630336,4551,7615
3,0.4679784555514213,0.9328136616020963,0.9469583831515193,5.380590204379762,1.4445378378374283,0.7629333880662923,0.5170748770414914,1.4326967363005367,1.3847313331293525,4.714669039057411,2.3696382163166496,0.610381145663109,0.5620008486294638,0.7127834280385439,0.6746449835993202,5.236161206701324,1.2145042911699768,0.736822244062607,0.6553384093059118,0.2307077774193419,0.24851359463365252,5.67465233409264,0.49462532175257723,0.7588011507813817,4574,7621
4,0.7359588881109318,1.4900678771112719,1.501021823120025,5.466802526133874,2.3463249420916803,0.427148200596118,0.6241771136939258,1.7637160702790657,1.6638557798916693,6.4367860513911,3.0084039781338876,0.6625243203459621,0.8193901744333582,1.0802162674877875,1.1168708048182485,5.21809369055371,1.672327943619899,0.6087827082390336,0.5350132833274326,0.7202953567299638,0.7238273826258225,5.044211100475196,1.0986671353663948,0.49767835140195626,4567,7619
5,0.849051981012847,0.7727935098664308,0.6605636823381787,5.033983917958649,1.670220586303701,0.3231938253152813,0.740022145677641,0.9055748345345244,0.832068810095711,5.266056089151493,1.9141661645550394,0.48550781578170077,0.43888807864636914,0.560372401143248,0.5397233657898499,6.195330719450017,1.2255348068152607,0.9856644831981238,0.5843911056530979,0.43662337975685744,0.4304943953295843,5.599980601665357,0.8089776525804735,0.5992365811100432,4558,7601
6,0.6747654432427985,1.1069853754118146,1.1492366258161142,5.279021827158539,2.120095527030044,0.5996211225491218,0.5651437720565036,1.5255149457316892,1.5311958662001675,5.264375208591944,3.396280247093071,0.5596157879354229,0.48430865438751697,0.8738413807893094,0.873901756487915,5.657082623832046,1.5257069822843836,0.8526540595877287,0.5280191397173013,0.3754076684809333,0.39168059304220304,5.3188709168002,0.6195973963768655,0.7629333880662923,4573,7622
7,0.7704882757219931,0.78040611532735,0.8307119765675958,5.0414317055221245,1.2688931335900253,0.5023149340980817,0.6303666608359609,0.8436623009253638,0.8896503917817108,5.804352446920691,1.9291715028799297,0.7939806579025555,0.5725076851458946,0.5854663542714358,0.549776438676177,4.942220674138879,1.257555530560348,0.5414809740603495,0.569408583456856,0.3509796258771579,0.3844761789490532,5.444374109977852,0.751836307630069,0.7693214114555611,4559,7601
8,0.697016426453136,2.025934128627132,2.010026694539261,5.158084514322258,2.5904824589254933,0.7661968527425107,0.49339658819302457,2.4369590581369445,2.337520676037849,5.45909313783283,4.31975021420064,0.4036777975340683,0.6493491116750975,1.7093137717679723,1.723237709752735,4.875259230229917,2.226189728759588,0.41761748023884937,0.6952391511894807,0.7261483797852197,0.7052093776984876,5.2878199353641975,0.959030331413412,0.6289895392593914,4571,7626
9,0.6545830512050083,1.4973544613098968,1.4514813977285559,5.501314362885382,2.188320766151744,0.4337721413825118,0.5857978219451374,1.7583684871697842,1.6778294081620102,4.824677361988656,2.806168524651276,0.5001780055294947,0.5335935049640579,1.027596569333859,1.076153111242274,6.058487617451455,1.5866736082363992,0.7881155384501568,0.5745442126287506,0.6384996142872844,0.6250739276373761,5.066191875806767,1.2050564152705507,0.5363474925611099,4565,7616
10,0.6781433600171254,0.6119322722549141,0.6611808533630545,4.626608253246954,1.2946976603360942,0.6607119048067911,0.5550226371877689,0.8782530650795842,0.7780039064098105,5.040982235213206,1.7285853611249384,0.5897688261061104,0.6885247749233189,0.5520587873667407,0.5369287314470694,4.856722710379287,0.8507381103403121,0.651127522957724,0.4951511692721086,0.35017499631388405,0.37424250548376975,4.804815327448958,0.46645961103728534,0.7007172394204904,4560,7601
11,0.55790182511462,2.510739644844401,2.5160721158559127,5.72601345488909,2.7281166455761365,0.7041970167465301,0.5422852779799663,2.081595810322506,2.1297532027542863,5.5867967590419445,2.322557702023237,0.7949298748698876,0.7233244899961642,2.894130688608452,2.8888117461931824,4.610834911567899,2.96645467995941,0.6303387636601566,0.7296222721268284,2.9390010283925214,3.214404712282102,5.15837722189928,5.37889286195798,0.7731898882334813,4549,7618
12,0.6071515061734165,0.8684585763353229,0.8632052253301308,4.924874655153727,2.235953496105924,0.48936138509769045,0.7220558972428792,0.871024063720191,0.8725535651869496,4.85683944203095,1.9416131141710264,0.45352476992865,0.4662782319999125,0.6471265108347102,0.6309626850688544,5.1357031307171495,1.2134411371885412,0.421792001395593,0.5500927213574627,0.3694633493308893,0.3727223488848747,5.017220461792624,0.6766786972321504,0.5649719871359477,4560,7603
13,0.6843770931611918,0.7984282281490972,0.7173820986122933,4.5618970935174685,1.448586374476893,0.4830835721701945,0.6507600736529211,1.273151555113487,1.2468362676404632,5.338735691247653,2.058514418500578,0.5979857992083909,0.4455352700594378,0.5098617691354539,0.5002669245679516,5.020845420752455,0.8182180418564396,0.7820788356507276,0.6668360551437025,0.24090972665967234,0.21647313462468093,6.041725325794903,0.647645443933382,0.8941424986511441,4571,7616
14,0.6088407887735292,0.9202585978042035,0.914012882174249,5.522838944132393,1.7646527858960275,0.46627645385381306,0.5248122458654623,1.056109670530832,0.9128265627654879,5.187056642561659,2.5635837684814535,0.5001780055294943,0.630499967775321,0.76978369866646,0.860137032606555,5.093421435929517,1.6450186001826868,0.7496593908232874,0.6808139571185569,0.4836202402377849,0.4596305219341624,3.656433661506927,0.8249494425857266,0.3313571359544425,4557,7602
15,0.6520935876554115,1.1978385319223788,1.1333013643963563,5.359863930823229,2.6978252936354146,0.5607703002822472,0.5413869028988282,1.2253980444127652,1.3451366389329054,5.72034392227857,2.6766578801276135,0.7991653746367423,0.7260372370818444,1.0710067146405169,0.8498211189684977,5.331985074882309,2.277286205072153,0.40173793271624236,0.5809442244504801,0.6547891219048408,0.7140535075668997,5.186459308143189,1.1450407352565513,0.9673459026744388,4556,7605
16,0.4123984632001836,0.04672456655780183,0.04219933150405811,5.4194492648830455,0.09696979821236908,0.4033306355795316,0.6682164425522302,0.10549569476130197,0.11180317358683509,5.7081225810969,0.2604206930570628,0.6533282818848556,0.8297789506139331,0.020254300683948824,0.017844712616283436,5.126054456713542,0.08561501606800213,0.5923709613240621,0.6865712643284201,0.008870585447225942,0.007155828308632298,4.7781903976818025,0.0380349607571272,0.4816393390037805,4585,7602
17,0.4635839736366234,1.4385107962158474,1.3943166313699882,4.853448396212954,2.210116114757001,0.34639501331898265,0.47086362138497473,1.3718298606572972,1.3530316312366522,5.116968705217927,2.4366192674608693,0.5475802444240785,0.672974923869933,1.151064737514728,1.1835639107956966,4.955461307621143,2.130967706375385,0.5462798541237954,0.7697062676636259,0.7521808532535901,0.7637979488246216,4.917846107202607,1.2832495716620809,0.6575054892340194,4556,7607
