release_num,wave_rate1,aver1,median1,fft_shape_mean1,fft_mean1,SamEn1,wave_rate2,aver2,median2,fft_shape_mean2,fft_mean2,SamEn2,wave_rate3,aver3,median3,fft_shape_mean3,fft_mean3,SamEn3,wave_rate4,aver4,median4,fft_shape_mean4,fft_mean4,SamEn4,x,y
28,0.6886907244852476,1.8120797997484508,1.7508372788477815,2.052103241056338,2.347627215269127,0.7884573603642703,0.7933091065484995,1.5602330194207317,1.3792515419661102,1.5293085032176064,3.4229993056737364,0.18232155679395484,0.6477423723528012,1.9998824850579282,1.924726513934623,1.6735762948554627,2.020757192219336,0.08701137698963017,0.8961573324225394,1.4598845316913462,1.475969131146312,1.7108378575842358,0.42136889664321064,1.0296194171811583,4550,7634
29,0.943953834966955,2.0809171332798972,2.281326808676018,1.9904874976283673,2.832798491286917,1.2809338454620642,0.8787808648327632,1.1446725890860334,0.8503738676249909,1.1916925746608553,2.689474118455055,0.24686007793152578,0.8921992381719739,1.8339341813692045,1.9146224208943459,1.68366532284785,2.078575852703424,0.40546510810816444,0.8083473411904976,1.6334518930553594,1.57472555004827,1.9068896546457594,0.46063613646892343,0.4700036292457356,4550,7636
30,0.7816927368273218,1.4679805293004895,1.4191298627577351,1.2198888637898986,2.035242620259705,0.04512043528046977,0.7035505805653335,0.6644994786302852,0.6581881081243169,1.8197315428825493,1.74274050722439,0.4700036292457356,0.664823663732869,2.1479257815555384,2.3625550174978542,1.8182362941110823,2.6448258005697745,0.7884573603642703,0.6962436097031615,1.5727272377048704,1.5436615821484732,1.8273277990542554,0.8953740571151136,0.7884573603642703,4550,7638
31,0.7778199857879884,1.8018786449522912,1.6834033127118198,1.9954333895304985,2.471730233683393,0.5877866649021192,0.7958707841137685,1.1457691634674432,1.2288991159002038,1.7748927974658752,2.7352929372088313,0.7884573603642703,0.8811207052638833,1.9668709165073492,2.331367783746355,2.205159589616022,3.6716798537677233,0.6241543090729941,0.8733356548609732,1.60281201391227,1.5901988317630193,1.7991353704430222,1.6735934344636174,1.2809338454620645,4550,7640
32,0.8295679940443501,1.4081064326128538,1.0049565082469751,1.2705338953544498,3.6480597902127814,0.7323678937132267,0.6924554913269965,0.9840782532731183,0.9620440552309756,1.4083861650986504,1.5127944084361875,1.0296194171811586,0.6947952126974084,2.25622554420524,2.250728913246364,1.7884924883288824,3.336104334479013,0.1823215567939547,0.7382545655386317,1.8919108823888993,1.986879983022967,1.748765606229973,1.3631013459212773,0.5877866649021192,4550,7642
33,0.8336581010733505,1.506487600615687,1.2388328024139303,1.578142612365873,3.131831081717432,0.7884573603642703,0.9122091870659655,0.801921705512504,0.7148890654800802,1.1912062534615928,1.64018795662283,0.5653138090500603,0.5595334332447718,1.9038516131807819,1.996593338242678,1.4733988339449566,2.1949087344576235,1.7227665977411037,0.5119837961698233,1.9325704932388468,1.989319709214897,1.770589151243632,1.9181473366870159,0.5877866649021192,4550,7644
34,0.7007258831791571,1.3807874364040462,0.8565209345659414,1.3240931631624242,3.518990742850589,0.5653138090500606,0.9964302988562024,0.8105304537931078,0.8768035649234733,1.601717878056459,1.284974373871099,0.28768207245178107,0.5796618701422531,2.246231776371378,2.0217998354081956,2.1047858819013125,4.013058494389973,0.3646431135879093,0.8684219808976763,2.026595072475046,1.8803665084994134,1.119714824526549,1.6913041070518091,0.28768207245178107,4550,7646
35,0.9199981799765604,1.080602006789482,1.0723259091721533,1.9433952144776163,2.187957889574288,0.8754687373539001,0.8480106693693307,0.574157429753314,0.613962999062275,1.8974780720734064,1.106277069371061,0.36464311358790913,0.6845640545166354,1.973829357977268,1.5976011826390484,1.3729562194531013,3.8084043095558613,0.18232155679395484,0.6774125118232622,1.9365291063904189,2.170489180247919,1.8687218469639633,2.531463600362309,0.4054651081081648,4550,7648
36,0.9187607311233448,1.36062255283378,1.2943641870031866,1.5056036499539633,2.4067849398991634,0.3158529494184776,0.7814527966575208,0.4536753656925073,0.4953850347135152,1.9542221654455187,0.9128647362539904,0.4700036292457356,0.8491378993089099,1.3999055230897823,1.0983704266172756,1.3941946808212484,3.9327072455387815,0.1022788491204183,0.8901442166621996,1.9919251789665955,2.0893859291922054,1.2971433563110721,2.1093354836295513,0.47000362924573574,4550,7650
37,0.7430624192418634,0.8453331536353194,0.7227786620411849,1.6955553164248187,2.13220689953367,0.7884573603642702,0.5975029696029881,0.5775699665044611,0.5429188374775368,1.0463948011406659,0.7726865353648794,1.163150809805681,0.9218437769475656,1.466563530884934,1.4392677106848801,1.9349202140237085,2.820191607210609,0.6523251860396904,0.5851546343993319,2.2447918473538504,2.2726479804592246,1.5953987466007666,3.2525470239759358,0.1022788491204183,4550,7652
38,0.9112758588953431,1.1507423043835496,1.1636374132684093,1.6107833898232924,2.286820656134668,1.2809338454620645,0.5862991035573202,0.4153943517498341,0.37348487584398476,1.9143600456040615,0.6398480189387659,inf,0.6257549685613705,1.5703494676888445,1.4639810664566693,1.9805162790288204,2.0957779484010244,1.7227665977411037,0.9586492277123295,1.8309897328525269,1.5362012471313344,1.187443056558132,2.4309084152917713,0.40546510810816444,4550,7654
39,0.7482539587685546,1.0466166753766724,1.2054720696324406,1.7685488677982464,1.6267810369399782,0.47000362924573535,0.5060354553202495,0.37476906067059496,0.42104533043247716,1.3772480469093917,0.7089560591808369,0.5306282510621704,0.7704752180248678,1.3028086674471167,1.390809930504901,1.6710892189329671,2.4246435184663993,1.7227665977411037,0.6869214219596492,2.1612148960764617,2.173370392421232,1.6883084877260908,3.719286007428173,1.0296194171811583,4550,7656
40,0.9966647151169507,0.6288791693705107,0.5254460109696081,1.8140168549487676,1.5577373936342223,inf,0.6742372195987726,0.15925876037441952,0.07500608933157757,1.3768256458281383,0.5777414333630412,0.06453852113757093,0.9086617887144646,1.3298242047151854,1.2931627990365566,1.2605211918105175,3.4862763304107354,0.33647223662121306,0.8987870838136823,1.7058546768181684,1.1937619369945505,0.7176331889153493,2.6179583616852455,0.18232155679395484,4550,7658
41,0.664247927541335,5.137265827431418e-06,0.0,2.1279145679815383,2.219456640872102e-05,0.7576857016975167,0.5887998148121095,0.5201056435373761,0.4734757742996019,1.5411001346457658,1.5814203123631767,0.37469344944141086,0.95345661900305,4.58043956080108e-06,3.911167340262977e-06,2.0243507301046533,1.4278745985343449e-05,0.3158529494184776,0.7472468545007097,2.126033386496008e-06,1.088364051882149e-06,1.9347401131456399,8.412547187439223e-06,1.2809338454620645,4552,7580
42,0.8749697863238206,0.5399243644192329,0.3909107665921741,1.5104304903967047,1.4385826718696664,0.30748469974796055,0.8115685659495886,0.5147519433877313,0.5106284061934151,1.6183552398389869,1.3060186045832798,1.163150809805681,0.8036865201463487,7.1179887543336394e-06,0.0,2.0738169157316175,2.9760655569515705e-05,0.9808292530117264,0.9389779297117591,1.816498976148859e-06,1.8956729077379853e-06,2.1636401926582787,5.991068318882592e-06,1.5686159179138455,4552,7582
43,0.8273325484027304,0.4396993852899111,0.301378509791348,1.4162274949443563,1.0355377733569253,0.587786664902119,0.9728595255439584,0.5995089123474214,0.7263777892918267,1.1596179022358395,1.1173526742526256,0.47000362924573535,0.9171788888165279,3.961515100899813e-06,1.9151887208669595e-06,1.9961091199732077,1.23796028799718e-05,0.3646431135879093,0.5067910336562277,9.219472459303695e-07,0.0,1.7714087040397772,5.189122742107759e-06,0.7884573603642703,4552,7584
44,0.4697293805624642,0.46570049691628285,0.466057468783409,1.7999162858664173,1.0253182135631325,0.8064758658669486,0.8784763346541369,0.6639452067207294,0.8297046349413914,2.0825503804986703,1.458795495071143,0.4700036292457356,0.36566359218582756,3.6420753876042936e-06,3.0884227948582416e-06,1.6690701870076674,1.5696363158797288e-05,0.7323678937132267,0.8834494082945055,1.2056304824688937e-06,2.0464836821964007e-07,2.234575087852163,5.274259078645611e-06,0.8064758658669484,4552,7586
45,0.7153329182005516,0.42612151429400297,0.1280040589284167,2.166697537416779,1.8191160235154378,1.3862943611198906,0.7553794556942348,0.6655982370873382,0.7111839498467701,1.7611484014067904,1.103417641887623,0.2623642644674911,0.9325969159538693,5.979004018892957e-06,4.579556959284261e-06,2.882628572932145,1.607249090389594e-05,0.6931471805599453,0.9376695325079236,1.8349373389095937e-06,0.0,2.486361105811522,7.085486378705958e-06,0.8754687373539003,4552,7588
46,0.6219292078357725,0.5613033098495449,0.4168041996937786,1.607942267551354,2.0965036645115207,0.1563460703906941,0.9038143274802187,0.7621134702166091,0.7827843367648657,1.3744051685167755,1.3820188294683529,0.7884573603642703,0.8602876169415392,0.3460433145094273,0.15968767369224268,1.5971352371069778,1.0766661495481529,0.38299225225610584,0.8672604707627978,1.1325939528253166e-06,0.0,2.0777451450190867,5.282953229048652e-06,0.6035350218702585,4552,7590
47,0.9010303247417892,0.8567169728664705,0.7250189715431277,1.110602796158202,1.2906317445272788,0.8754687373539001,0.7469659273667263,0.9687957453748429,1.1538395639884742,1.4676031354978187,1.1805524879853624,0.8754687373539002,0.572912402679017,0.5810810625773216,0.4288441876137099,1.3435588003083083,1.5382631138029523,0.7323678937132264,0.7451930442816868,1.0014079223838059e-06,1.3547589538783694e-07,2.132093175278144,5.8074583623902165e-06,0.15984870094189613,4552,7592
48,0.7050111978759719,0.7750342584279019,0.8014716950649101,2.041735479281009,1.5172303735395718,0.47000362924573574,0.7859897773984338,0.820754025102507,0.7844686885758949,1.1315764145984586,0.6355435089984418,0.8754687373539001,0.6177512531503201,0.4889293340837723,0.47347136754045094,1.2451416170942167,1.4382247833448087,0.3364722366212132,0.44448591956412686,1.022842935796726e-06,0.0,2.18591724240132,7.328292225733027e-06,0.6931471805599453,4552,7594
49,0.7566546144093432,0.6831276976377744,0.6134683523350192,1.3885396329936293,1.5956561407880163,0.38299225225610584,0.569722641922959,0.9390144338696423,0.9830344893577951,1.3236767770527325,0.9403480158384634,0.47000362924573574,0.4701768451419069,0.49832365596073347,0.47851606296230037,1.4223425688978764,1.111053801252101,0.08701137698963017,0.87146933087743,1.4006154657368529e-06,4.29493943251226e-07,2.070260408579681,5.678717161435994e-06,0.7884573603642706,4552,7596
50,0.5131058229240688,0.6861218358234521,0.7042676613365865,1.6764796958815262,1.7819521159573217,0.47000362924573574,0.658705120553067,1.062459406368645,1.0718182909647447,1.8408168590684535,0.9278009491234391,0.28768207245178107,0.9628411981120224,0.6145991212228881,0.4495178184509913,1.8505908588492996,1.7965180824693223,0.6241543090729941,0.8396820081792754,0.3752718224458583,0.3282152515808887,1.6658811998664407,1.042183960075425,0.7884573603642702,4552,7598
51,0.6638490449748482,0.8260916844834388,0.9130660711560612,2.2527295468709005,1.5099492622040398,0.6931471805599454,0.7220649812886251,1.1794831215711299,1.176878378822394,1.9878749636974296,0.5618258180043493,0.47000362924573574,0.9251775076417466,0.6294845565034158,0.592774614292917,1.8315672234599347,1.3089048546818067,inf,0.684672240668348,0.3581555287717268,0.22347026539750853,1.7588338016016627,1.1008670913469922,0.33647223662121306,4552,7600
52,0.7013577661579586,0.6807973884817035,0.5586923774324106,1.6663698906830715,1.1405991604434915,1.3862943611198908,0.7081229167500946,1.2064947880700847,1.2770020994244498,1.4779683727758155,0.7233688809836701,0.8064758658669484,0.3806345212065309,0.5328502319607623,0.3735125355867016,1.8949698227298855,2.0271822705330145,0.10536051565782652,0.9050273991047312,0.3840855248243349,0.23981445423358058,1.4250550460613516,1.1014602339404491,0.7323678937132267,4552,7602
53,0.81743427422753,0.8770325329161477,0.9262752905643997,1.9214382943050308,1.6057884257996577,0.3158529494184776,0.7422989633669665,1.2218529425990277,1.2478317350558918,1.070478421593452,0.4208053023378183,1.3862943611198908,0.38861629881505755,0.4770785097598203,0.4000795292572338,2.3035482393093374,1.1671680368199253,0.1563460703906941,0.9042515066346212,0.37491734532036003,0.3070435584063046,2.0919612790017594,1.0027836197029751,0.5653138090500606,4552,7604
54,0.6670294682478968,1.1224851711087178,0.9625349531239967,1.3910958558157474,1.0083430607892163,0.7323678937132264,0.6888849490972231,1.4096384253236005,1.4290008465314057,1.8838572553831452,0.7372956766260877,1.0296194171811586,0.6713356330479997,0.7203070805231776,0.7938377375054704,1.5134618563493385,1.5379457536637113,1.163150809805681,0.5029201687813106,0.3898640677577486,0.2541463486752552,1.736513407000037,1.3741383972077568,0.6035350218702585,4552,7606
55,0.6031470692158143,0.9714561707169246,0.9002915954878131,1.4902740892504251,1.1747404412131215,0.22884157242884767,0.6118212924323843,1.448978439569423,1.358034737081687,1.9528053906332576,0.5860383507420324,0.5389965007326873,0.6839651732208174,0.6472580779806697,0.6413933715974026,1.4975800444887377,1.250460197216191,0.5877866649021192,0.7891220809229004,0.452967545191472,0.4210984576325938,1.7874238682733707,0.8730218233659892,1.7227665977411037,4552,7608
56,0.7706302849606284,1.1321530926544396,1.118831312607639,1.5305755554645164,0.6619373626149193,0.9808292530117264,0.8482573092227494,1.7456136381294327,1.5615509536474406,1.7308798751262864,1.2827150959402174,0.9808292530117264,0.759997409940411,0.8896959808841097,0.7615505209715245,1.1824189901756093,0.9742277193549249,0.2623642644674911,0.8009030456240263,0.48413239316039225,0.4590502322451665,1.6945672718225835,1.3264698747197217,0.8754687373539001,4552,7610
57,0.7165149855791214,1.1711327117575954,1.2441338028307938,1.5142092208787257,0.8151103179965504,0.5653138090500603,0.6367154278057345,1.6675517499149402,1.5929743842708117,1.7855614844413628,1.2228616648934634,0.8754687373539001,0.5965289863136031,0.8759127983991046,0.6893187395040467,1.7857294912309236,1.3897428901872533,0.13353139262452274,0.7785601081072173,0.4293561530377087,0.3070028706417574,1.099857847592154,1.370163054103609,0.13353139262452288,4552,7612
58,0.7097843587462433,1.2792054276260791,1.2548475358664206,1.608100498069316,0.5660492631559919,0.47000362924573574,0.6784061667474698,1.7340391676433342,1.8030065245183902,1.7915841583283092,1.507781467313697,0.5653138090500606,0.6881919097251374,1.0212176091467564,0.9404013126454566,1.6959303931153757,1.20594799008486,1.7227665977411037,0.8617759285876674,0.7914481937732453,0.7729439005267256,1.8103674940006775,1.3941242552142823,1.3862943611198906,4552,7614
59,0.6882356307263513,1.4187594717465408,1.414644490916628,1.9633016602931093,0.5716767491279964,0.8754687373539001,0.8842305555660951,1.7644722175359329,1.717288156316765,1.5860530429200592,2.4417219870301183,0.9808292530117264,0.8764708814842843,1.0350480109776494,1.0265705233541715,1.8492593742033197,1.0915411102198491,0.6241543090729941,0.8827704003926056,0.6249719599879708,0.5150237723776044,1.198961342794984,1.2624642122341405,0.4700036292457356,4552,7616
60,0.77995801572599,1.4690467754370922,1.3267756503983523,1.9970001270658602,0.5289037908103527,1.0761394328160512,0.8870230642488365,1.9862228855106445,1.9496242773853443,1.70610656990674,2.698287072851893,1.9740810260220096,0.863624882112299,1.112160892943868,1.0837945598774144,1.332958519928302,1.193308054272567,0.6931471805599454,0.6083339971566425,0.8781940314566278,0.8633205183706666,1.9305394272946543,1.468790961583539,0.6931471805599454,4552,7618
61,0.6662184574904204,1.5939090905161948,1.5909518449301128,1.7193398966732634,0.48137521344213646,0.9808292530117264,0.8194129316827687,1.873239519740131,1.9009034272319085,1.6515551532501593,2.52643451013319,0.8754687373539002,0.3695031040042177,1.2241523936877934,1.1743235754657617,1.390842585875462,1.2707331146093177,0.6523251860396904,0.6722647855575447,0.9345618239910857,0.8879047492340177,2.1581379191241203,1.7053550861161502,0.7884573603642703,4552,7620
