release_num,wave_rate1,aver1,median1,fft_shape_mean1,fft_mean1,SamEn1,wave_rate2,aver2,median2,fft_shape_mean2,fft_mean2,SamEn2,wave_rate3,aver3,median3,fft_shape_mean3,fft_mean3,SamEn3,wave_rate4,aver4,median4,fft_shape_mean4,fft_mean4,SamEn4,x,y
1,0.4319691941621459,0.037024995521720803,0.0,2.365785013409368,0.2247517802794923,0.34054556200884856,0.84506154715249,0.4650138942990844,0.1780846639463039,3.462565583201481,1.971163359542749,0.5389965007326868,0.870799043860691,0.013019769540925274,0.0,3.018857602733581,0.0511394054242902,0.8443781502838688,0.660643053553392,0.1335165288443771,0.0,3.4629663738932375,0.8573187732804194,0.8873031950009026,-10.0,40.0
2,0.7343801533824453,0.1077657732827137,0.0,2.4690579226317926,0.4873593232679418,0.5389965007326871,0.9316230067669009,0.3361634977428981,0.46331823397124117,3.8385257400985124,0.9769746396434967,0.2513144282809062,0.872209694769739,0.023936802527540282,0.00032583413303081797,3.2408650030052666,0.1431157407412169,0.8391010931830252,0.4105784374791428,0.6349913376517516,0.5827442694700968,2.3228922646393726,2.4149261100727557,0.7841189587656718,-10.0,40.25
3,0.6911396364351454,0.08188093059590416,0.0,3.1521015081175507,0.4505006738203119,0.1421151363159138,0.7240978707139155,0.22545009695217938,0.0,2.0321315687348385,1.0961381670148944,0.583448263303521,0.3915512512398073,0.010802440629742952,0.0,2.3080773744201335,0.09731810296657403,0.0465200156348927,0.4237485031759308,0.24122625725897107,0.0,2.3142111313425016,1.9145540342994665,0.26966356694910243,-10.0,40.5
4,0.6241074685251226,0.1418768726389471,0.10573482604086669,3.344791278971024,0.6114233024187252,0.6641596436866929,0.7386679123339234,0.2470962554875361,0.0,3.4550511466707867,1.3766761934591223,0.7213180575266416,0.4021957042091745,0.02824702032582061,0.014421974141396395,2.9948099421723358,0.12495429000658809,0.5389965007326869,0.4462746827253858,0.34554210888803805,0.0,3.173340190739141,1.6935010695512533,0.8443781502838689,-10.0,40.75
5,0.8643791565784642,0.08941573932937524,0.06799857858088844,3.4440652912236938,0.2636092919378295,0.8574502318512217,0.7442646985966694,0.4171555580853951,0.05509038780162203,3.723554060304997,1.8296662111596267,0.6567795363890705,0.47123726370742586,0.012322931318998457,0.0,3.355855991298613,0.08825073378591942,1.0498221244986776,0.48040248212273573,0.283728006194462,0.0,3.17553789144813,1.7224784942739788,0.47445797959511565,-10.0,41.0
6,0.7913290475965372,0.07142812403175368,0.0,2.345272744992516,0.349167381460706,0.666829872242572,0.4118681748906163,0.26392506096361856,0.0,3.179495614212843,1.6909056491767882,0.9808292530117264,0.7110393076804884,0.024001849970980295,0.018002015028640014,2.883713040161326,0.09231728989893331,1.0986122886681098,0.8539030008191142,0.48035067885792676,0.37878541871578253,2.8231786592399253,1.9698353525534724,0.4997757875794059,-10.0,41.25
7,0.6952459070934602,0.04352351915242811,0.0,2.6281622889663154,0.2532554546164823,0.8491514290365263,0.6282808091291341,0.23344544762604907,0.0,3.40461972327529,1.525662045009171,0.5877866649021187,0.6733125288454322,0.01797578767539704,0.0,3.2942589978047967,0.10549510114520359,0.5389965007326871,0.6776261561158963,0.19608004195428982,0.05240400006373631,2.778085580964503,0.813774727939509,0.21622310846963594,-10.0,41.5
8,0.41659043704318294,0.07168960908033749,0.0,3.338787367216714,0.4494879979181364,0.5389965007326876,0.709976444628457,0.22573409251080967,0.03264775593110192,2.200445236413323,1.1948202769754601,0.389464766761723,0.4156960325820661,0.026832958977531355,0.009165548166270744,3.4305892711328867,0.14999134157403532,0.5930637220029629,0.4546983438917668,0.26648351847832247,0.08269500640957282,3.190047091129851,1.3643006210187505,1.035433387046578,-10.0,41.75
9,0.7100240465814806,0.07455088081422616,0.06219203337056197,2.741465693557126,0.30158519888325347,0.6343066805370119,0.5745412212444571,0.2737845334463224,0.008805995307087833,3.122539633660975,1.7162389021989515,0.2947995402206448,0.7698210745946903,0.020473524265090692,0.0006219029611941695,3.507606000664203,0.10930873205575435,0.5050949490570054,0.3089000787749628,0.23339131159440227,0.03169616138226524,2.98896007478834,1.640593237921838,0.31585294941847714,-10.0,42.0
10,0.7327905896976952,0.1107027874379183,0.07565134580757538,2.5997391346941905,0.4352863411717952,0.6343066805370117,0.8076314233776366,0.3026727863523498,0.03518756132487816,2.8646665211868125,1.5530643342941814,0.5389965007326869,0.7401250782920099,0.012530031086886146,0.0,2.6864936212561505,0.07017663570837133,0.5389965007326868,0.7270997794581393,0.25832793560597767,0.019579569243996085,3.839427630367522,1.0673702464509585,0.5389965007326871,-10.0,42.25
11,0.6533427624362438,0.08870674237606405,0.0,3.6592103953828476,0.3928669384219296,0.9444616088408514,0.480972992795963,0.2407373742639748,0.0,3.102891563426524,1.6353045864552083,0.2766322362651957,0.6416458164114117,0.03820551584021537,0.024976003364851285,2.5536064689180376,0.13501747325030752,0.9909816244757442,0.9553829100374891,0.3744119498270837,0.0,3.1335940043277084,1.5761903030318065,0.8873031950009028,-10.0,42.5
